suzknit,0.48,0.41,0.32,0.5,0.63,0.34,0.37
takerusback,0.36,0.35,0.3,0.43,0.4,0.33,0.2
tanajam,0.25,0.34,0.35,0.34,0.3,0.45,0.3
tanktrailers,0.31,0.55,0.51,0.38,0.38,0.28,0.26
tanyacontois,0.21,0.18,0.15,0.09,0.27,0.26,0.08
terrymendozer,0.42,0.31,0.29,0.42,0.33,0.14,0.49
tlvrp_russia,0.45,0.74,0.46,0.66,0.78,0.71,0.46
tn050557,0.59,0.53,0.36,0.45,0.51,0.49,0.28
tpel78,0.41,0.33,0.42,0.26,0.32,0.34,0.43
triuwidatrowe,0.37,0.53,0.25,0.2,0.49,0.28,0.25
vachilly64,0.35,0.26,0.16,0.51,0.31,0.42,0.31
waynesnetworkin,0.42,0.4,0.18,0.5,0.26,0.26,0.25
wddewitt,0.45,0.55,0.72,0.41,0.53,0.58,0.55
wendydshaffer,0.3,0.28,0.21,0.39,0.29,0.29,0.11
whomadewho102,0.31,0.37,0.81,0.53,0.48,0.59,0.24
winstar1k,0.31,0.47,0.28,0.46,0.29,0.6,0.16
xjussi39,0.48,0.5,0.16,0.21,0.77,0.44,0.45
123Jayne,0.41,0.51,0.59,0.4,0.6,0.53,0.4
1Bunny4T,0.49,0.53,0.08,0.35,0.5,0.25,0.19
1Geniusmind4u,0.37,0.49,0.43,0.54,0.36,0.48,0.4
2009jenns,0.28,0.2,0.14,0.37,0.17,0.25,0.13
79thandBishop_,0.48,0.64,0.76,0.49,0.54,0.58,0.43
8simon9,0.36,0.36,0.26,0.57,0.43,0.28,0.36
9975Ts,0.52,0.38,0.57,0.59,0.52,0.42,0.55
AWorlow,0.36,0.4,0.48,0.61,0.33,0.38,0.26
AZ49ersfan,0.32,0.36,0.27,0.19,0.3,0.39,0.19
AlgoPolitic,0.56,0.61,0.37,0.72,0.64,0.67,0.55
AlistaireRimer,0.4,0.41,0.66,0.46,0.27,0.4,0.32
AmericanPugs,0.29,0.38,0.17,0.49,0.36,0.39,0.17
Angelheyes53,0.18,0.34,0.21,0.25,0.29,0.28,0.17
AngryCitizen8,0.49,0.51,0.43,0.57,0.71,0.54,0.48
AnthonyBlunden,0.25,0.21,0.05,0.46,0.33,0.22,0.29
Artco77,0.34,0.4,0.2,0.49,0.3,0.23,0.25
Bastard_Of_1967,0.12,0.15,0.16,0.08,0.14,0.23,0.11
Batt1eTuba,0.42,0.3,0.38,0.450199156,0.43,0.62,0.47
Bdmogul83,0.53,0.57,0.51,0.3,0.52,0.64,0.43
BeauLaVergne,0.16,0.17,0.31,0.22,0.31,0.26,0.15
BestesEvers,0.39,0.31,0.47,0.26,0.24,0.2,0.06
Bianca72015,0.44,0.39,0.32,0.61,0.36,0.36,0.11
BleedCrimson15,0.26,0.44,0.19,0.44,0.34,0.2,0.18
BobbyAnnF,0.36,0.35,0.29,0.15,0.38,0.31,0.44
Brendaj93362123,0.29,0.39,0.4,0.22,0.15,0.24,0.17
Brooklynwatch,0.21,0.11,0.05,0.18,0.2,0.3,0.14
CareyLauren64,0.19,0.29,0.31,0.18,0.19,0.38,0.09
CarinKaelin,0.39,0.47,0.26,0.17,0.39,0.58,0.43
Channel78News,0.35,0.71,0.46,0.94,0.793147134,0.58,0.26
ChristophHeer52,0.46,0.36,0.5,0.35,0.37,0.37,0.45
Citizenjay45,0.24,0.27,0.3,0.27,0.38,0.46,0.34
CliveGrenville,0.5,0.59,0.56,0.54,0.51,0.61,0.49
Clouddedication,0.625,0.56,0.37,0.05,0.47,0.44,0.68
Concerned_USA,0.25,0.46,0.48,0.25,0.38,0.41,0.28
Cowalsh9746,0.46,0.49,0.26,0.12,0.64,0.315,0.12
Cryogenik28,0.37,0.44,0.38,0.55,0.32,0.35,0.19
DanSlezak2,0.27,0.36,0.06,0.5,0.31,0.22,0.29
DannyShookNews,0.46,0.54,0.14,0.43,0.38,0.17,0.53
Dazie13,0.26,0.47,0.4,0.35,0.35,0.35,0.24
DeahynBauhoe,0.21,0.46,0.37,0.3,0.25,0.33,0.17
Deb4trump66,0.35,0.2,0.37,0.41,0.34,0.22,0.26
DebTreister,0.29,0.27,0.33,0.36,0.18,0.29,0.21
Denali99,0.3,0.25,0.15,0.37,0.43,0.33,0.24
Deplorable10916,0.35,0.45,0.03,0.6,0.28,0.59,0.37
DeplorableSJR,0.28,0.2,0.27,0.35,0.18,0.2,0.18
DerrickCathey3,0.41,0.47,0.13,0.12,0.27,0.36,0.06
DestroyCode,0.31,0.33,0.76,0.28,0.38,0.45,0.39
Doctr__Wang,0.23,0.22,0.27,0.28,0.23,0.26,0.22
Donaldson2016,0.29,0.34,0.34,0.35,0.26,0.43,0.22
Donttellyournew,0.33,0.47,0.24,0.27,0.3,0.34,0.06
DreanVdre,0.23,0.27,0.16,0.46,0.41,0.33,0.11
DtJazzypeach,0.14,0.22,0.42,0.25,0.45,0.27,0.34
Ducksquawk,0.47,0.56,0.23,0.33,0.46,0.24,0.29
Eds1world,0.45,0.44,0.31,0.27,0.35,0.26,0.15
EmmaJaneMcLaury,0.31,0.35,0.57,0.2,0.32,0.41,0.46
EpicSoleil,0.27,0.38,0.17,0.17,0.34,0.37,0.05
FOXCinemas,0.5,0.73,0.32,0.69,0.63,0.68,0.47
FactorsTalcott,0.31,0.31,0.39,0.44,0.21,0.18,0.28
FrankTCardenas,0.31,0.48,0.705,0.36,0.34,0.72,0.28
GL68064457,0.36,0.42,0.24,0.42,0.29,0.25,0.17
Georgermcgrath2,0.34,0.44,0.26,0.29,0.53,0.4,0.04
Georgia_Peach61,0.28,0.3,0.27,0.24,0.31,0.24,0.33
GhostOfNiccolo,0.2,0.28,0.49,0.18,0.28,0.26,0.45
Gordon22114,0.28,0.37,0.19,0.29,0.43,0.16,0.18
GrammyLo5,0.26,0.41,0.23,0.3,0.33,0.42,0.09
Hill4America,0.25,0.28,0.16,0.22,0.4,0.21,0.48
Hisladydiana,0.34,0.37,0.06,0.37,0.21,0.32,0.3
HoffmanMarie,0.29,0.25,0.22,0.34,0.32,0.34,0.21
Hogan7241,0.33,0.44,0.28,0.44,0.42,0.33,0.23
HugeNetwork_EN,0.41,0.68,0.19,0.59,0.67,0.47,0.13
IsabeljangelesJ,0.45,0.5,0.4,0.33,0.53,0.43,0.5
JamesRBeaty,0.49,0.5,0.49,0.43,0.48,0.55,0.43
JeffBenton77,0.44,0.34,0.17,0.05,0.47,0.38,0.48
JenBumpas,0.3,0.48,0.41,0.32,0.19,0.41,0.24
Jennyrileyb,0.36,0.51,0.3,0.52,0.4,0.35,0.17
JessCortez01,0.17,0.26,0.13,0.29,0.18,0.23,0.08
Jevari_Delmayne,0.42,0.51,0.48,0.38,0.56,0.51,0.44
Joe_Hovah,0.26,0.35,0.27,0.44,0.36,0.26,0.2
KalalBarry,0.42,0.38,0.2,0.37,0.4,0.29,0.24
Karen_Dynamic,0.24,0.47,0.34,0.42,0.35,0.26,0.38
KatEdmiston,0.33,0.52,0.43,0.32,0.31,0.25,0.31
KathleenMom4,0.44,0.32,0.24,0.46,0.45,0.43,0.36
L0s4,0.3,0.18,0.21,0.56,0.36,0.25,0.19
LandOfOzzie,0.39,0.47,0.34,0.37,0.38,0.34,0.28
Largr16,0.41,0.49,0.37,0.28,0.36,0.43,0.3
Lee_in_Iowa,0.45,0.24,0.23,0.42,0.31,0.25,0.57
Lesiarocknout68,0.27,0.36,0.16,0.41,0.25,0.46,0.09
Lords_of_Light,0.25,0.37,0.33,0.16,0.26,0.4,0.37
MLloydette,0.25,0.4,0.35,0.36,0.3,0.28,0.16
MPalmieii,0.16,0.18,0.11,0.39,0.19,0.19,0.09
MadisonWendee,0.3,0.29,0.11,0.45,0.19,0.31,0.27
MattM3502,0.42,0.4,0.47,0.6,0.32,0.41,0.3
MdlMurray,0.53,0.52,0.29,0.24,0.64,0.283333333,0.14
Metalworks4,0.51,0.48,0.46,0.46,0.61,0.5,0.28
Miami4Trump,0.49,0.48,0.5,0.49,0.69,0.39,0.39
Midgespeaks,0.57,0.21,0.16,0.37,0.38,0.22,0.66
MilJenmarie,0.41,0.4,0.32,0.58,0.42,0.25,0.21
MlpPinkAxxe,0.23,0.26,0.58,0.19,0.31,0.42,0.12
Mom53,0.35,0.58,0.17,0.17,0.31,0.46,0.29
MonicaRivpin,0.48,0.44,0.31,0.41,0.66,0.39,0.15
MooreHomes1,0.39,0.49,0.32,0.43,0.3,0.47,0.36
MrsGuzman1961,0.42,0.32,0.33,0.39,0.36,0.42,0.28
Murlgirl1,0.53,0.58,0.5,0.48,0.66,0.48,0.64
NFL_RedskinsFan,0.73,0.78,0.27,0.61,0.62,0.62,0.72
NYMom7,0.56,0.29,0.4,0.44,0.46,0.2,0.4
NastyWomanHonda,0.36,0.32,0.15,0.25,0.24,0.2,0.14
NicklessRon,0.4,0.44,0.51,0.54,0.48,0.44,0.42
NikitaKitty,0.28,0.25,0.06,0.32,0.28,0.13,0.16
NobleBlanctet,0.35,0.43,0.24,0.46,0.45,0.26,0.21
NomineeTrump,0.31,0.11,0.28,0.32,0.24,0.15,0.17
Oooooo_Donna,0.18,0.11,0.08,0.13,0.19,0.13,0.08
Orgetorix,0.42,0.48,0.19,0.27,0.46,0.37,0.17
PLisaj,0.42,0.43,0.22,0.46,0.7,0.24,0.23
Pamsquatch,0.27,0.45,0.39,0.35,0.36,0.5,0.33
PartingThots,0.32,0.26,0.22,0.47,0.23,0.29,0.19
Patzyjo,0.49,0.47,0.26,0.37,0.64,0.4,0.13
PhilDeCarolis,0.39,0.44,0.32,0.59,0.34,0.31,0.53
Plantflowes,0.32,0.36,0.33,0.47,0.2,0.33,0.26
PotluckPolitico,0.25,0.28,0.17,0.09,0.28,0.19,0.09
PrescottBobcat,0.33,0.33,0.23,0.27,0.27,0.14,0.28
PsychicWaugh,0.34,0.24,0.28,0.23,0.36,0.34,0.24
RNcat50,0.52,0.36,0.46,0.53,0.42,0.46,0.31
RadicalRW,0.32,0.36,0.22,0.51,0.34,0.38,0.12
Randall_Proffit,0.23,0.22,0.41,0.28,0.3,0.31,0.13
Rash2906,0.37,0.78,0.77,0.803186735,0.617869272,0.76,0.26
RealVinnieJames,0.52,0.61,0.46,0.38,0.49,0.61,0.52
RhondaRehbein,0.19,0.18,0.08,0.35,0.12,0.19,0.38
Richard01702798,0.47,0.55,0.44,0.55,0.58,0.42,0.45
RitikaSarma1,0.67,0.62,0.39,0.4,0.65,0.49,0.6
Ron_Sansone,0.2,0.31,0.25,0.13,0.35,0.13,0.13
RonnieGilbert7,0.26,0.31,0.23,0.28,0.31,0.36,0.12
RosalesRosina,0.43,0.56,0.33,0.43,0.5,0.45,0.29
Roy___Rogers,0.22,0.39,0.32,0.45,0.37,0.17,0.26
SallyMaela,0.34,0.64,0.53,0.58,0.29,0.53,0.36
SaltElementsFL,0.27,0.1,0.26,0.47,0.3,0.1,0.16
Samiam4044Sandy,0.31,0.38,0.64,0.23,0.47,0.63,0.48
SanFranMoman,0.33,0.19,0.14,0.35,0.39,0.19,0.17
SarcasticAssass,0.31,0.33,0.26,0.39,0.21,0.36,0.25
SchottMama,0.21,0.2,0.11,0.17,0.29,0.19,0.17
ScottLarrmagee,0.38,0.46,0.41,0.4,0.33,0.46,0.56
Scout66com,0.25,0.21,0.29,0.36,0.18,0.28,0.29
SemperNike,0.5,0.91,0.586666667,0.18,0.56,0.835,0.36
ShellyKennisto1,0.39,0.39,0.22,0.54,0.34,0.31,0.25
SherriBursey,0.39,0.51,0.44,0.41,0.53,0.55,0.36
SklarGolf,0.24,0.42,0.27,0.37,0.34,0.41,0.2
Sofia03336,0.38,0.35,0.38,0.45,0.24,0.38,0.33
SojournerNow,0.21,0.07,0.12,0.49,0.22,0.19,0.28
Stever0020,0.56,0.39,0.39,0.38,0.6,0.46,0.27
Stevgator88,0.16,0.13,0.04,0.19,0.25,0.13,0
StockScout1,0.52,0.47,0.18,0.31,0.63,0.36,0.12
SusanDanzig219,0.2,0.27,0.22,0.38,0.26,0.25,0.15
SusieGinias1,0.24,0.4,0.26,0.39,0.19,0.28,0.21
SuzanneJorgens1,0.26,0.51,0.08,0.38,0.27,0.43,0.28
TRUMP4WH,0.22,0.2,0.34,0.31,0.31,0.3,0.11
Tbs44Trump,0.34,0.4,0.2,0.32,0.29,0.37,0.11
TheDemocrat63,0.24,0.42,0.23,0.37,0.19,0.25,0.15
TheEarlOfOz,0.37,0.49,0.11,0.56,0.3,0.25,0.16
TinaSackman1,0.33,0.35,0.31,0.43,0.32,0.44,0.35
TomShubert,0.13,0.25,0.08,0.15,0.24,0.27,0.05
TroyBlayne,0.39,0.23,0.19,0.47,0.24,0.38,0.19
TrumpLead1,0.13,0.28,0.1,0.26,0.17,0.14,0.06
Tuesdaiz,0.21,0.15,0.33,0.19,0.27,0.21,0.33
USAGrannie,0.29,0.51,0.59,0.24,0.37,0.44,0.45
UrsusSaevus,0.19,0.31,0.6,0.36,0.23,0.44,0.33
VA4DJT,0.37,0.46,0.35,0.32,0.4,0.29,0.26
ValosTheComment,0.32,0.23,0.34,0.37,0.23,0.21,0.34
VeritasAeturnum,0.34,0.41,0.3,0.34,0.54,0.35,0.22
WEdwarda,0.57,0.27,0.17,0.25,0.61,0.32,0.59
Weiland87,0.36,0.39,0.44,0.43,0.38,0.41,0.4
WilliamChenowe9,0.46,0.38,0.65,0.52,0.58,0.45,0.52
YesToTheUS,0.36,0.2,0.25,0.3,0.43,0.39,0.23
Zoraida12098036,0.32,0.29,0.23,0.61,0.3,0.28,0.17
_DarkMavis,0.25,0.3,0.23,0.29,0.22,0.37,0.11
abnheel,0.22,0.16,0.33,0.28,0.29,0.28,0.17
actuallyanansi,0.31,0.38,0.76,0.33,0.38,0.46,0.55
adirado29,0.56,0.38,0.01,0.26,0.45,0.3,0.6
adisasterreally,0.22,0.23,0.24,0.59,0.2,0.35,0.14
ajeetyadav14695,0.61,0.7,0.15,0.47,0.64,0.3,0.58
allnighttom,0.2,0.46,0.22,0.29,0.37,0.32,0.08
angelpingz,0.41,0.41,0.17,0.46,0.31,0.24,0.3
baberly4,0.38,0.5,0.09,0.22,0.51,0.45,0.07
bad_bad_bernie,0.3,0.28,0.18,0.23,0.12,0.22,0.34
ballpointmf1,0.35,0.44,0.13,0.25,0.52,0.42,0.23
barbwalters99,0.908333333,0.81,0.8,0.803186735,0.87,0.93,0.88
barkmartin,0.47,0.33,0.26,0.38,0.47,0.23,0.19
beckyparramac,0.4,0.47,0.54,0.47,0.24,0.52,0.31
belledame222,0.3,0.33,0.42,0.25,0.33,0.32,0.31
benkaldwurse,0.3,0.25,0.09,0.33,0.33,0.21,0.18
beveridge,0.21,0.38,0.16,0.44,0.31,0.38,0.18
bjorkianrice,0.44,0.28,0.11,0.47,0.23,0.31,0.09
bladesout2011,0.24,0.46,0.15,0.39,0.3,0.4,0.2
bluejacket591,0.27,0.32,0.13,0.33,0.33,0.36,0.23
bmcmeg04,0.41,0.48,0.62,0.55,0.56,0.53,0.43
bndy95,0.34,0.34,0.36,0.51,0.35,0.23,0.22
bobd42,0.36,0.41,0.31,0.42,0.3,0.31,0.32
bridgettlthomp,0.39,0.33,0.17,0.35,0.35,0.26,0.29
buddycat100,0.47,0.57,0.53,0.28,0.57,0.57,0.38
busterbrown066,0.66,0.79,0.42,0.55,0.62,0.56,0.37
butte_tocks,0.34,0.28,0.26,0.42,0.48,0.2,0.3
by_mhrudolph,0.3,0.2,0.45,0.43,0.25,0.1,0.09
c33a9a8012e34ea,0.37,0.45,0.33,0.43,0.44,0.62,0.6
centsible,0.25,0.33,0.17,0.51,0.27,0.18,0.24
cgoady64,0.11,0.22,0.32,0.29,0.33,0.26,0.37
cherokejac,0.4,0.55,0.56,0.24,0.3,0.6,0.47
childoflight4,0.39,0.26,0.3,0.17,0.4,0.24,0.21
chris_pieszak,0.46,0.46,0.39,0.61,0.58,0.63,0.42
christhekaufman,0.36,0.47,0.11,0.41,0.24,0.21,0.13
christine081579,0.38,0.45,0.35,0.48,0.4,0.42,0.48
chrysta10,0.32,0.46,0.22,0.33,0.22,0.32,0.07
colavs2184,0.33,0.32,0.45,0.51,0.4,0.39,0.4
colbert_ed,0.41,0.38,0.18,0.29,0.43,0.27,0.33
colletteryan56,0.28,0.23,0.24,0.28,0.37,0.12,0.13
cowboysam131,0.54,0.7,0.47,0.13,0.67,0.43,0.39
daisyandtigger,0.28,0.34,0.27,0.3,0.36,0.47,0.36
darrel33171,0.16,0.23,0.26,0.24,0.11,0.3,0.05
deltaweese,0.34,0.31,0.21,0.39,0.31,0.4,0.31
denisedr58,0.53,0.42,0.41,0.47,0.62,0.48,0.19
deplorable007,0.2,0.33,0.03,0.39,0.26,0.52,0.17
dominiquebish20,0.853333333,0.74,0.91,0.803186735,0.63,0.95,0.95
dontcompromise,0.29,0.33,0.28,0.4,0.42,0.42,0.32
dragonsandy1,0.41,0.49,0.17,0.28,0.38,0.4,0.08
dredeyedick,0.37,0.49,0.48,0.37,0.37,0.29,0.26
edgary1,0.14,0.24,0.16,0.56,0.24,0.08,0.18
egregory962,0.4,0.49,0.24,0.5,0.35,0.46,0.15
erneststewart6,0.34,0.41,0.31,0.29,0.18,0.39,0.2
esneet4113,0.28,0.31,0.15,0.2,0.11,0.3,0.24
eva48w4,0.38,0.51,0.2,0.46,0.44,0.33,0.42
fogofgod,0.42,0.37,0.15,0.61,0.51,0.31,0.23
freedomrider364,0.22,0.34,0.16,0.32,0.25,0.24,0.33
freewillfighter,0.4,0.36,0.45,0.61,0.38,0.39,0.48
garrett_runyan,0.33,0.39,0.23,0.16,0.4,0.28,0.28
girlbakespies,0.21,0.27,0.22,0.16,0.29,0.34,0.08
gomez2713,0.28,0.5,0.36,0.32,0.23,0.29,0.26
goodbetterbuy,0.53,0.48,0.37,0.57,0.79,0.6,0.74
grandmaofanange,0.26,0.25,0.12,0.2,0.28,0.12,0.12
grayshade69,0.27,0.29,0.46,0.39,0.32,0.28,0.24
gtp2nv,0.36,0.35,0.32,0.29,0.31,0.47,0.26
hamptt1,0.27,0.34,0.22,0.28,0.31,0.3,0.18
heiserkathy,0.37,0.29,0.06,0.4,0.32,0.28,0.32
hitgirl2now,0.4,0.56,0.14,0.34,0.28,0.38,0.04
irishamrep1,0.26,0.32,0.26,0.42,0.18,0.4,0.17
ita1ia,0.46,0.45,0.36,0.2,0.58,0.235,0.23
janemarkland52,0.48,0.49,0.46,0.39,0.6,0.44,0.36
jeaniegirldc,0.43,0.46,0.47,0.48,0.44,0.46,0.28
jessie_millard,0.42,0.52,0.64,0.36,0.55,0.59,0.55
jizzi1,0.42,0.38,0.52,0.61,0.42,0.49,0.44
jkr3333,0.41,0.47,0.31,0.15,0.37,0.36,0.35
joanlorraine1me,0.21,0.38,0.23,0.23,0.35,0.24,0.05
john_jakester,0.32,0.23,0.22,0.4,0.17,0.23,0.1
johnmartin99991,0.84,0.56,0.6,0.43,0.67,0.78,0.83
jonipisces,0.33,0.36,0.39,0.35,0.35,0.31,0.18
jopernu,0.31,0.38,0.28,0.42,0.4,0.37,0.14
jrarvelo,0.28,0.41,0.26,0.5,0.19,0.37,0.46
jsmith28998,0.43,0.44,0.33,0.53,0.53,0.21,0.34
jturner63,0.3,0.28,0.41,0.46,0.33,0.24,0.07
jugglers,0.35,0.3,0.2,0.24,0.48,0.195,0.1
juliaann1000,0.29,0.3,0.28,0.5,0.42,0.17,0.11
junktion3,0.34,0.37,0.37,0.42,0.39,0.34,0.12
justadad21,0.28,0.35,0.27,0.43,0.24,0.38,0.26
jwaters142,0.4,0.44,0.29,0.41,0.43,0.35,0.17
jwratpack24,0.31,0.5,0.32,0.37,0.37,0.5,0.18
jwrother,0.47,0.5,0.47,0.47,0.55,0.42,0.39
kdmhabs1963,0.33,0.36,0.14,0.3,0.33,0.19,0.18
keny_berd,0.3,0.36,0.21,0.39,0.32,0.29,0.19
kimmat20,0.36,0.45,0.26,0.29,0.33,0.51,0.35
kirchbabe,0.31,0.39,0.43,0.53,0.33,0.25,0.22
klehmann63,0.45,0.46,0.62,0.28,0.48,0.56,0.26
kshw5678,0.39,0.38,0.25,0.45,0.29,0.26,0.3
landolfi,0.39,0.38,0.38,0.42,0.36,0.43,0.31
lcousino34,0.15,0.14,0.14,0.19,0.16,0.07,0.13
life_ontherocks,0.3,0.5,0.21,0.42,0.21,0.26,0.13
lilslill,0.2,0.42,0.34,0.22,0.26,0.48,0.32
lindajoy54,0.13,0.35,0.34,0.22,0.22,0.3,0.13
lolasworld68,0.37,0.53,0.37,0.28,0.5,0.27,0.25
lovesecret0401,0.53,0.74,0.12,0.45,0.64,0.43,0.55
lsosis,0.36,0.38,0.48,0.61,0.32,0.38,0.3
luv2bgrandma4,0.28,0.39,0.29,0.2,0.29,0.26,0.36
lyn_va,0.32,0.46,0.21,0.48,0.35,0.37,0.15
lyoungb5,0.2,0.15,0.19,0.22,0.31,0.18,0.06
magnifier661,0.58,0.62,0.53,0.67,0.59,0.45,0.57
mainefortrump,0.44,0.35,0.29,0.27,0.4,0.52,0.29
mannyj8,0.31,0.32,0.19,0.36,0.37,0.29,0.34
marvin_hill123,0.32,0.38,0.24,0.42,0.53,0.31,0.24
marylovefreedom,0.42,0.09,0.16,0.28,0.49,0.12,0.37
mccomb_karen,0.45,0.4,0.39,0.55,0.52,0.53,0.31
menjicm,0.34,0.42,0.42,0.56,0.37,0.31,0.25
mf_buckley,0.54,0.34,0.06,0.27,0.58,0.23,0.16
mgraves66,0.37,0.52,0.25,0.5,0.5,0.31,0.24
mhcchic,0.23,0.31,0.21,0.16,0.24,0.13,0.03
mikewright1997,0.37,0.41,0.24,0.39,0.31,0.25,0.16
miller_gwen,0.36,0.54,0.27,0.4,0.43,0.37,0.09
misguidedangel9,0.27,0.12,0.2,0.45,0.43,0.15,0.17
mrsw68_1,0.16,0.22,0.24,0.21,0.29,0.19,0.07
non9linguistic,0.27,0.32,0.12,0.14,0.3,0.37,0.13
noshariaintheus,0.24,0.24,0.18,0.44,0.26,0.26,0.27
nuzombie4,0.22,0.29,0.4,0.49,0.21,0.46,0.27
oneharmlessone,0.44,0.48,0.32,0.24,0.57,0.64,0.2
pattylynn51,0.25,0.61,0.27,0.25,0.29,0.38,0.34
pavlova_coursen,0.13,0.2,0.16,0.25,0.3,0.21,0.17
pinksugar61,0.54,0.56,0.5,0.38,0.44,0.34,0.62
pmmmc85,0.22,0.46,0.26,0.17,0.19,0.24,0.11
purplemeatballs,0.4,0.36,0.13,0.52,0.34,0.36,0.37
quirkyme,0.27,0.47,0.43,0.3,0.11,0.45,0.24
quito_girl,0.53,0.57,0.22,0.43,0.7,0.31,0.57
retirement08,0.17,0.09,0.33,0.15,0.26,0.23,0.1
rightmom,0.36,0.42,0.4,0.3,0.28,0.49,0.43
rjber15,0.42,0.49,0.43,0.52,0.64,0.39,0.32
rninfl,0.35,0.28,0.23,0.55,0.28,0.3,0.49
robyynn,0.37,0.3,0.4,0.53,0.4,0.3,0.09
rtomo,0.49,0.45,0.19,0.37,0.43,0.38,0.47
rustie9,0.2,0.23,0.32,0.25,0.22,0.2,0.22
sasyecat,0.34,0.29,0.16,0.36,0.32,0.24,0.12
scoutstandup,0.43,0.45,0.34,0.32,0.44,0.36,0.4
signa777,0.36,0.43,0.17,0.42,0.37,0.3275,0.21
smillr,0.5,0.51,0.47,0.3,0.68,0.5,0.18
southernlady111,0.19,0.39,0.34,0.45,0.21,0.27,0.26
sportsterI,0.24,0.24,0.21,0.14,0.48,0.164,0.03
steveklotz2,0.25,0.43,0.2,0.31,0.22,0.47,0.13
sun4jeff,0.28,0.21,0.24,0.18,0.41,0.17,0.22
sunshinelaurie,0.31,0.29,0.46,0.25,0.37,0.37,0.15
susieq201688,0.33,0.5,0.17,0.47,0.22,0.31,0.21
svagdis,0.3,0.35,0.25,0.42,0.37,0.3,0.11
thunder_gray72,0.45,0.47,0.46,0.38,0.53,0.57,0.5
tina_starley,0.28,0.26,0.28,0.24,0.43,0.41,0.34
tjs_29,0.35,0.35,0.24,0.42,0.37,0.3,0.11
tkinder,0.49,0.36,0.14,0.45,0.53,0.25,0.44
trumpcowboy,0.29,0.37,0.36,0.24,0.35,0.22,0.22
turnapage,0.39,0.35,0.42,0.46,0.45,0.39,0.43
tytsr722,0.42,0.39,0.25,0.14,0.31,0.4,0.2
usaforamericans,0.35,0.31,0.32,0.38,0.38,0.33,0.11
val_davydov,0.27,0.25,0.27,0.14,0.26,0.17,0.2
valfarly,0.49,0.39,0.34,0.38,0.47,0.42,0.3
vegas870,0.32,0.32,0.17,0.28,0.26,0.48,0.12
vmpcott,0.48,0.43,0.43,0.46,0.26,0.37,0.54
vonlauriddle,0.29,0.34,0.29,0.56,0.3,0.23,0.18
walkerkpt,0.33,0.33,0.11,0.37,0.25,0.48,0.27
wcsek,0.25,0.22,0.14,0.52,0.23,0.31,0.17
willdani61,0.42,0.24,0.21,0.25,0.37,0.18,0.49
willdit,0.22,0.25,0.17,0.25,0.18,0.35,0.05
zappuc,0.52,0.56,0.5,0.5,0.48,0.55,0.16
07ultrac,0.22,0.27,0.41,0.26,0.26,0.32,0.05
11egyy22,0.27,0.26,0.27,0.32,0.3,0.37,0.23
1charlieprince,0.4,0.34,0.36,0.17,0.29,0.39,0.29
1lionroars,0.34,0.36,0.22,0.28,0.31,0.23,0.31
1tiffanyl,0.24,0.29,0.09,0.37,0.32,0.17,0.21
3XT1,0.25,0.3,0.3,0.37,0.24,0.23,0.07
3lueDoggie,0.37,0.42,0.11,0.47,0.46,0.08,0.08
4fourtheking,0.18,0.36,0.12,0.29,0.15,0.11,0.1
78izzie,0.27,0.34,0.31,0.44,0.27,0.44,0.32
99tf,0.36,0.34,0.02,0.44,0.34,0.21,0.15
Againsthelite,0.27,0.5,0.31,0.29,0.35,0.47,0.25
Americassoul,0.2,0.47,0.16,0.28,0.29,0.3,0.15
AndYoureGone,0.3,0.3,0.25,0.16,0.26,0.304,0.12
AngelSt35124353,0.18,0.3,0.16,0.34,0.15,0.22,0.3
AnnSchm03580293,0.42,0.58,0.28,0.25,0.37,0.25,0.15
AntarianRani,0.29,0.35,0.23,0.53,0.32,0.32,0.09
AntiMsM1,0.44,0.49,0.728858381,0.38,0.52,0.52,0.6
Aprilvish,0.15,0.41,0.37,0.15,0.25,0.43,0.1
AugBatDes,0.29,0.37,0.45,0.2,0.35,0.3,0.29
BLang71,0.41,0.44,0.3,0.38,0.32,0.36,0.33
Beaderino1,0.29,0.28,0.4,0.33,0.3,0.29,0.25
Bettyjwo,0.34,0.43,0.15,0.43,0.35,0.18,0.18
Bill_Stearns,0.43,0.59,0.48,0.67,0.47,0.48,0.5
Bimbi555,0.22,0.41,0.3,0.34,0.33,0.27,0.35
Blackdi51264299,0.5,0.42,0.23,0.44,0.33,0.3,0.24
BrandyDianeK2,0.33,0.35,0.11,0.26,0.36,0.29,0.12
BrentPayne59,0.47,0.44,0.45,0.32,0.63,0.27,0.13
BritishPolitico,0.29,0.22,0.16,0.33,0.22,0.274,0.29
BurnettCynthia,0.41,0.42,0.44,0.28,0.57,0.51,0.48
CDeberri,0.38,0.42,0.53,0.42,0.37,0.57,0.33
Carlapaul18,0.42,0.53,0.48,0.51,0.57,0.46,0.35
CarlosG1914,0.55,0.56,0.14,0.31,0.42,0.41,0.58
Carnucci_ha,0.27,0.35,0.42,0.31,0.29,0.32,0.25
CarolCannon20,0.44,0.68,0.52,0.44,0.53,0.41,0.11
CarolynSteger,0.38,0.3,0.3,0.26,0.65,0.38,0.2
CherishedSolace,0.28,0.45,0.38,0.53,0.48,0.36,0.37
CherylJstwin,0.33,0.31,0.26,0.39,0.35,0.1,0.18
ChuckGartner1,0.47,0.37,0.84,0.61,0.68,0.37,0.52
